"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Trade.Value..US.."
2019,"September 2019","Imports","Netherlands",304,538805,4077830
2019,"August 2019","Imports","Netherlands",304,707090,5132364
2019,"July 2019","Imports","Netherlands",304,716649,5429609
2019,"May 2019","Imports","Netherlands",304,674556,4860502
2019,"April 2019","Imports","Netherlands",304,601932,3677379
2019,"March 2019","Imports","Netherlands",304,516089,3723319
2019,"February 2019","Imports","Netherlands",304,440454,2935516
2019,"January 2019","Imports","Netherlands",304,511208,3434141
2019,"June 2019","Imports","Netherlands",304,666733,4754851
2019,"December 2019","Exports","Turkey",304,803,10622
2020,"January 2020","Imports","Azerbaijan",304,20,222
2020,"June 2020","Imports","Azerbaijan",304,1248,5311
2020,"September 2020","Imports","Azerbaijan",304,20,110
2020,"December 2020","Imports","Azerbaijan",304,504,3650
2020,"January 2020","Imports","Australia",304,543,4235
2020,"February 2020","Imports","Australia",304,136,764
2020,"April 2020","Imports","Australia",304,240,1145
2020,"October 2020","Imports","Australia",304,1412,14347
2020,"January 2020","Exports","Armenia",304,2195,16536
2020,"February 2020","Exports","Armenia",304,180,2119
2020,"March 2020","Imports","Armenia",304,2850,9709
2020,"March 2020","Exports","Armenia",304,210,2512
2020,"April 2020","Imports","Armenia",304,184,614
2020,"April 2020","Exports","Armenia",304,25,266
2020,"May 2020","Imports","Armenia",304,350,2461
2020,"May 2020","Exports","Armenia",304,61,650
2020,"June 2020","Imports","Armenia",304,121,1622
2020,"June 2020","Exports","Armenia",304,201,2292
2020,"July 2020","Imports","Armenia",304,13,189
2020,"July 2020","Exports","Armenia",304,120,1400
2020,"August 2020","Imports","Armenia",304,60,894
2020,"August 2020","Exports","Armenia",304,144,1719
2020,"September 2020","Imports","Armenia",304,6027,29877
2020,"September 2020","Exports","Armenia",304,122,1483
2020,"October 2020","Imports","Armenia",304,89,1556
2020,"October 2020","Exports","Armenia",304,101,1170
2020,"November 2020","Imports","Armenia",304,716,3242
2020,"November 2020","Exports","Armenia",304,133,1591
2020,"December 2020","Imports","Armenia",304,60,343
2020,"December 2020","Exports","Armenia",304,159,2162
2020,"January 2020","Imports","Belgium",304,6600,45178
2020,"February 2020","Imports","Belgium",304,18400,120424
2020,"March 2020","Imports","Belgium",304,6880,42990
2020,"April 2020","Imports","Belgium",304,12140,89050
2020,"May 2020","Imports","Belgium",304,2390,16485
2020,"June 2020","Imports","Belgium",304,19125,136223
2020,"January 2020","Imports","EU-28",304,6709950,35281122
2020,"January 2020","Exports","EU-28",304,544,6324
2020,"February 2020","Imports","EU-28",304,5993005,27728286
2020,"February 2020","Exports","EU-28",304,1184,13647
2020,"March 2020","Imports","EU-28",304,5373959,28571256
2020,"March 2020","Exports","EU-28",304,2002,24896
2020,"April 2020","Imports","EU-28",304,4997837,23424979
2020,"April 2020","Exports","EU-28",304,5924,67198
2020,"May 2020","Imports","EU-28",304,6164776,29149319
2020,"May 2020","Exports","EU-28",304,4998,59236
2020,"June 2020","Imports","EU-28",304,7352349,38159102
2020,"June 2020","Exports","EU-28",304,13882,43341
2020,"July 2020","Imports","EU-28",304,6968515,31612256
2020,"August 2020","Imports","EU-28",304,6707943,31496169
2020,"September 2020","Imports","EU-28",304,6315866,29021200
2020,"October 2020","Imports","EU-28",304,6465106,29772796
2020,"October 2020","Exports","EU-28",304,557818,824092
2020,"November 2020","Imports","EU-28",304,6343064,29750792
2020,"November 2020","Exports","EU-28",304,7000,90091
2020,"December 2020","Imports","EU-28",304,5074701,23262247
2020,"January 2020","Imports","Belarus",304,157346,586800
2020,"February 2020","Imports","Belarus",304,135859,597600
2020,"February 2020","Exports","Belarus",304,896,4700
2020,"March 2020","Imports","Belarus",304,169330,957800
2020,"March 2020","Exports","Belarus",304,5287,53000
2020,"April 2020","Imports","Belarus",304,179167,727000
2020,"April 2020","Exports","Belarus",304,9519,113600
2020,"May 2020","Imports","Belarus",304,112088,366100
2020,"May 2020","Exports","Belarus",304,40436,297300
2020,"June 2020","Imports","Belarus",304,201222,660600
2020,"June 2020","Exports","Belarus",304,2500,27300
2020,"July 2020","Imports","Belarus",304,110741,393300
2020,"July 2020","Exports","Belarus",304,36349,292600
2020,"August 2020","Imports","Belarus",304,125590,367400
2020,"September 2020","Imports","Belarus",304,214684,584300
2020,"September 2020","Exports","Belarus",304,7926,75900
2020,"October 2020","Imports","Belarus",304,227955,665100
2020,"November 2020","Imports","Belarus",304,604253,1111800
2020,"November 2020","Exports","Belarus",304,19500,34400
2020,"January 2020","Imports","Canada",304,61860,444319
2020,"February 2020","Imports","Canada",304,41429,417247
2020,"March 2020","Imports","Canada",304,29009,237659
2020,"April 2020","Imports","Canada",304,2426,22494
2020,"May 2020","Imports","Canada",304,39785,344218
2020,"June 2020","Imports","Canada",304,26726,220820
2020,"July 2020","Imports","Canada",304,110994,356943
2020,"August 2020","Imports","Canada",304,119357,633537
2020,"September 2020","Imports","Canada",304,70795,653797
2020,"October 2020","Imports","Canada",304,77509,348611
2020,"November 2020","Imports","Canada",304,0,441556
2020,"December 2020","Imports","Canada",304,43140,514562
2020,"January 2020","Exports","Chile",304,206224,2029962
2020,"July 2020","Imports","Estonia",304,181514,831674
2020,"May 2020","Imports","Ireland",304,161963,1087856
2020,"December 2020","Imports","Denmark",304,16720,131347
2020,"December 2020","Imports","Germany",304,1765326,6629715
2020,"March 2020","Imports","Italy",304,59630,401733
2020,"November 2020","Exports","Japan",304,26007,205590
2020,"November 2020","Imports","Japan",304,898118,5444833
2020,"September 2020","Imports","Kyrgyzstan",304,1008,2835
2020,"March 2020","Imports","China, Macao SAR",304,20,228
2020,"April 2020","Imports","China, Hong Kong SAR",304,2340,26370
2020,"November 2020","Imports","Latvia",304,16793,122461
2020,"March 2020","Imports","Kyrgyzstan",304,32,87
2020,"March 2020","Exports","Kyrgyzstan",304,100,555
2020,"January 2020","Imports","Kyrgyzstan",304,548,975
2020,"September 2020","Imports","Czech Rep.",304,110218,360070
2020,"February 2020","Imports","Kyrgyzstan",304,30,29
2020,"February 2020","Imports","Denmark",304,23663,150499
2020,"May 2020","Exports","Ecuador",304,110500,508250
2020,"February 2020","Imports","Ireland",304,43504,298986
2020,"January 2020","Imports","Estonia",304,135297,350680
2020,"July 2020","Exports","Ecuador",304,80800,214094
2020,"August 2020","Imports","Czech Rep.",304,45554,172461
2020,"October 2020","Exports","Ecuador",304,25530,104408
2020,"October 2020","Imports","Estonia",304,139761,808050
2020,"October 2020","Imports","Denmark",304,19182,174999
2020,"April 2020","Imports","Italy",304,82032,386264
2020,"December 2020","Imports","Czech Rep.",304,127789,499175
2020,"October 2020","Exports","Denmark",304,557818,824082
2020,"May 2020","Imports","Lithuania",304,46080,262034
2020,"November 2020","Imports","Kyrgyzstan",304,1586,2598
2020,"February 2020","Imports","Czech Rep.",304,112597,428861
2020,"April 2020","Imports","Lithuania",304,66505,366546
2020,"September 2020","Imports","Japan",304,604623,3917633
2020,"March 2020","Imports","Ireland",304,45354,393461
2020,"October 2020","Imports","Ireland",304,81201,588216
2020,"April 2020","Imports","Ireland",304,12258,104652
2020,"January 2020","Imports","Czech Rep.",304,61825,276442
2020,"February 2020","Exports","Ecuador",304,96660,297315
2020,"July 2020","Imports","Denmark",304,20725,114275
2020,"November 2020","Imports","Luxembourg",304,2717,33778
2020,"February 2020","Imports","Estonia",304,62231,524551
2020,"August 2020","Imports","Denmark",304,15528,186299
2020,"May 2020","Imports","Italy",304,38554,194709
2020,"January 2020","Imports","Italy",304,153375,706137
2020,"January 2020","Imports","Denmark",304,23023,155297
2020,"January 2020","Exports","Denmark",304,544,6324
2020,"October 2020","Imports","Latvia",304,11817,97376
2020,"January 2020","Imports","Lithuania",304,231575,1234991
2020,"February 2020","Imports","Lithuania",304,238646,1493810
2020,"March 2020","Imports","Estonia",304,72361,598985
2020,"June 2020","Imports","Denmark",304,82443,582669
2020,"March 2020","Exports","Denmark",304,2002,24887
2020,"March 2020","Imports","Czech Rep.",304,96815,306820
2020,"September 2020","Exports","Japan",304,26284,213368
2020,"April 2020","Exports","Denmark",304,5924,67198
2020,"March 2020","Exports","Ecuador",304,21440,57924
2020,"March 2020","Imports","Finland",304,1595,16059
2020,"August 2020","Imports","Italy",304,43200,94948
2020,"November 2020","Imports","Lithuania",304,212516,1253909
2020,"September 2020","Imports","Lithuania",304,115050,711147
2020,"April 2020","Imports","Czech Rep.",304,73159,234819
2020,"April 2020","Imports","Estonia",304,134676,524488
2020,"June 2020","Imports","Estonia",304,81048,498210
2020,"March 2020","Imports","Denmark",304,18225,88718
2020,"September 2020","Imports","Italy",304,114661,537194
2020,"June 2020","Imports","Italy",304,81055,385355
2020,"November 2020","Exports","Denmark",304,7000,90087
2020,"September 2020","Imports","Luxembourg",304,3247,31506
2020,"May 2020","Imports","Czech Rep.",304,53244,181276
2020,"April 2020","Imports","Germany",304,2986126,10519965
2020,"May 2020","Imports","Germany",304,3959173,14130790
2020,"January 2020","Imports","Germany",304,1578619,7929700
2020,"February 2020","Imports","Germany",304,2859090,11312133
2020,"September 2020","Imports","Germany",304,1793929,7049243
2020,"June 2020","Imports","Ireland",304,60106,426647
2020,"May 2020","Imports","Finland",304,50,374
2020,"August 2020","Imports","Luxembourg",304,1274,14231
2020,"August 2020","Imports","China, Macao SAR",304,20,77
2020,"July 2020","Imports","Luxembourg",304,1307,10613
2020,"June 2020","Imports","Czech Rep.",304,21981,75653
2020,"October 2020","Imports","Luxembourg",304,3116,31511
2020,"May 2020","Imports","Kyrgyzstan",304,50,59
2020,"May 2020","Imports","Estonia",304,245033,855971
2020,"June 2020","Imports","Germany",304,2561016,8734713
2020,"June 2020","Imports","Finland",304,80,4318
2020,"April 2020","Imports","Denmark",304,22425,116864
2020,"July 2020","Imports","Lithuania",304,48456,295983
2020,"July 2020","Imports","Czech Rep.",304,111089,403371
2020,"June 2020","Exports","Lithuania",304,11880,18719
2020,"June 2020","Imports","Lithuania",304,91180,554025
2020,"February 2020","Imports","Luxembourg",304,1553,12897
2020,"June 2020","Exports","Denmark",304,2002,24629
2020,"June 2020","Imports","Israel",304,3776,27000
2020,"March 2020","Imports","Lithuania",304,186347,1061514
2020,"October 2020","Imports","Italy",304,90498,401290
2020,"July 2020","Imports","Ireland",304,86027,663328
2020,"March 2020","Imports","Georgia",304,30500,88903
2020,"May 2020","Exports","Denmark",304,4998,59219
2020,"August 2020","Imports","Estonia",304,344352,1225345
2020,"August 2020","Imports","Lithuania",304,129043,798299
2020,"July 2020","Imports","Italy",304,117728,513472
2020,"August 2020","Imports","Germany",304,2718803,9719729
2020,"December 2020","Imports","Ireland",304,23763,176617
2020,"December 2020","Imports","Lithuania",304,128942,792735
2020,"March 2020","Imports","Luxembourg",304,1438,11046
2020,"March 2020","Imports","Germany",304,1169153,4811993
2020,"July 2020","Imports","Germany",304,3366253,11189292
2020,"January 2020","Imports","Georgia",304,19500,68448
2020,"September 2020","Imports","Estonia",304,219639,704456
2020,"August 2020","Exports","Ecuador",304,45570,174360
2020,"February 2020","Exports","Denmark",304,1184,13645
2020,"April 2020","Imports","Luxembourg",304,120,590
2020,"September 2020","Imports","Denmark",304,30820,225410
2020,"November 2020","Imports","Ireland",304,46294,331558
2020,"May 2020","Imports","Luxembourg",304,145,934
2020,"August 2020","Imports","Israel",304,15602,27000
2020,"September 2020","Imports","Finland",304,75,4577
2020,"November 2020","Imports","Denmark",304,1620,11395
2020,"November 2020","Imports","Estonia",304,278787,1006934
2020,"October 2020","Imports","Lithuania",304,234968,1451153
2020,"November 2020","Imports","Czech Rep.",304,148947,441624
2020,"October 2020","Imports","Czech Rep.",304,175752,570181
2020,"October 2020","Imports","Finland",304,98,5720
2020,"October 2020","Exports","Japan",304,97691,418209
2020,"October 2020","Imports","Japan",304,890599,5680635
2020,"October 2020","Imports","Germany",304,1916481,7980264
2020,"November 2020","Imports","Germany",304,1570881,6039601
2020,"September 2020","Exports","Ecuador",304,40740,146400
2020,"December 2020","Exports","Japan",304,2822,178219
2020,"December 2020","Imports","Japan",304,1101687,6481647
2020,"December 2020","Imports","Finland",304,14,4929
2020,"June 2020","Exports","Japan",304,80170,467370
2020,"June 2020","Imports","Japan",304,763836,4874878
2020,"July 2020","Exports","Japan",304,7057,252246
2020,"July 2020","Imports","Japan",304,898485,5848146
2020,"April 2020","Exports","Japan",304,66225,231613
2020,"April 2020","Imports","Japan",304,941227,6517777
2020,"August 2020","Imports","Japan",304,582671,4003819
2020,"August 2020","Exports","Japan",304,2704,148574
2020,"June 2020","Imports","Luxembourg",304,2043,17383
2020,"May 2020","Imports","Japan",304,564283,3500800
2020,"May 2020","Exports","Japan",304,72935,293098
2020,"March 2020","Imports","Japan",304,656606,4561858
2020,"March 2020","Exports","Japan",304,2637,138621
2020,"January 2020","Imports","Luxembourg",304,268,2716
2020,"February 2020","Imports","Japan",304,302521,2248930
2020,"February 2020","Exports","Japan",304,50606,328824
2020,"January 2020","Exports","Japan",304,90346,413827
2020,"January 2020","Imports","Japan",304,1077787,7115040
2020,"December 2020","Imports","Estonia",304,363164,1195980
2020,"May 2020","Imports","Denmark",304,58165,364361
2020,"December 2020","Imports","Luxembourg",304,887,8464
2020,"December 2020","Imports","Italy",304,40575,156930
2020,"August 2020","Imports","United Kingdom",304,1705141,10554030
2020,"November 2020","Imports","United Kingdom",304,1503044,9144736
2020,"October 2020","Imports","Portugal",304,17673,74917
2020,"November 2020","Imports","Serbia",304,8400,42389
2020,"January 2020","Exports","Turkey",304,1897,17943
2020,"January 2020","Re-exports","Turkey",304,697,5426
2020,"January 2020","Imports","United States of America",304,227413,2311378
2020,"June 2020","Exports","India",304,698000,1083434
2020,"April 2020","Exports","Peru",304,53975,169027
2020,"January 2020","Exports","India",304,444000,1038122
2020,"January 2020","Imports","",304,310,118
2020,"March 2020","Exports","Peru",304,2988,23756
2020,"March 2020","Imports","Turkey",304,200,619
2020,"August 2020","Imports","Slovenia",304,11,53
2020,"March 2020","Exports","Turkey",304,70,276
2020,"February 2020","Exports","Turkey",304,990,10235
2020,"February 2020","Imports","Switzerland",304,82275,795979
2020,"January 2020","Exports","Peru",304,26017,78559
2020,"March 2020","Imports","Netherlands",304,554367,4008611
2020,"March 2020","Re-exports","Turkey",304,70,276
2020,"March 2020","Imports","Slovakia",304,3386,9709
2020,"September 2020","Imports","Switzerland",304,33867,373762
2020,"September 2020","Imports","Netherlands",304,530616,3940963
2020,"October 2020","Imports","Slovenia",304,69,473
2020,"October 2020","Imports","United Kingdom",304,1296507,7533457
2020,"February 2020","Exports","New Zealand",304,27000,121316
2020,"July 2020","Imports","United Kingdom",304,1777855,12639123
2020,"April 2020","Imports","Switzerland",304,20170,200776
2020,"May 2020","Imports","United States of America",304,185120,1100804
2020,"March 2020","Imports","Slovenia",304,26,173
2020,"January 2020","Imports","Sweden",304,22000,110743
2020,"February 2020","Imports","Serbia",304,3000,12994
2020,"January 2020","Imports","Poland",304,1386431,6146176
2020,"February 2020","Imports","Poland",304,622429,2903449
2020,"January 2020","Imports","Spain",304,365441,2652726
2020,"January 2020","Imports","Switzerland",304,43220,437482
2020,"February 2020","Exports","United States of America",304,599,6996
2020,"February 2020","Imports","United States of America",304,218913,2171875
2020,"February 2020","Re-exports","Turkey",304,400,5332
2020,"August 2020","Imports","Norway",304,126312,1000433
2020,"February 2020","Imports","Spain",304,347227,2369075
2020,"August 2020","Imports","United States of America",304,278972,2478767
2020,"April 2020","Imports","United Kingdom",304,1757121,8971566
2020,"July 2020","Imports","Slovenia",304,11,58
2020,"October 2020","Imports","Switzerland",304,75355,771402
2020,"September 2020","Imports","Slovakia",304,1636,5974
2020,"March 2020","Imports","United Kingdom",304,1297197,8268507
2020,"April 2020","Exports","Turkey",304,73,391
2020,"April 2020","Re-exports","Turkey",304,73,391
2020,"April 2020","Imports","Turkey",304,400,1178
2020,"May 2020","Imports","Netherlands",304,767248,5265024
2020,"February 2020","Imports","Netherlands",304,459254,3102959
2020,"January 2020","Imports","Netherlands",304,517687,3406128
2020,"November 2020","Imports","Slovenia",304,5,28
2020,"April 2020","Imports","United States of America",304,537600,5004835
2020,"March 2020","Imports","United States of America",304,427216,3403351
2020,"April 2020","Imports","Norway",304,92274,677889
2020,"May 2020","Imports","Norway",304,18000,148952
2020,"February 2020","Imports","Norway",304,105776,772814
2020,"January 2020","Imports","Norway",304,52293,458422
2020,"March 2020","Imports","Norway",304,18795,166468
2020,"July 2020","Imports","Spain",304,198263,1538427
2020,"March 2020","Imports","Poland",304,577094,3051017
2020,"August 2020","Imports","Switzerland",304,38328,427490
2020,"May 2020","Imports","Switzerland",304,27661,277161
2020,"April 2020","Imports","Slovenia",304,39,160
2020,"July 2020","Imports","Switzerland",304,49085,531826
2020,"January 2020","Imports","Slovenia",304,23,97
2020,"February 2020","Imports","Slovakia",304,17878,106630
2020,"February 2020","Exports","Peru",304,27018,78333
2020,"April 2020","Imports","Spain",304,593907,3817430
2020,"November 2020","Exports","New Zealand",304,16030,45781
2020,"June 2020","Exports","New Zealand",304,17524,69890
2020,"February 2020","Imports","Slovenia",304,8,41
2020,"April 2020","Imports","Poland",304,888312,3528645
2020,"May 2020","Imports","Poland",304,1142424,4954535
2020,"June 2020","Imports","Poland",304,1212624,5791618
2020,"June 2020","Imports","United Kingdom",304,1257879,7512551
2020,"February 2020","Exports","India",304,132000,295204
2020,"February 2020","Imports","United Kingdom",304,929062,5482745
2020,"July 2020","Exports","New Zealand",304,18360,68205
2020,"June 2020","Imports","Netherlands",304,772011,5712639
2020,"March 2020","Exports","India",304,387700,678909
2020,"May 2020","Exports","India",304,56000,88716
2020,"July 2020","Imports","United States of America",304,552054,4060791
2020,"June 2020","Imports","United States of America",304,445033,3565743
2020,"August 2020","Imports","Slovakia",304,6388,27772
2020,"September 2020","Imports","Sweden",304,44000,187137
2020,"July 2020","Imports","Norway",304,34960,307689
2020,"June 2020","Imports","Norway",304,160892,1236061
2020,"July 2020","Imports","Serbia",304,5000,34295
2020,"June 2020","Imports","Slovakia",304,4795,16033
2020,"May 2020","Imports","Slovenia",304,2,7
2020,"May 2020","Imports","Slovakia",304,507,5896
2020,"January 2020","Imports","Slovakia",304,47149,212388
2020,"July 2020","Exports","India",304,166000,286059
2020,"June 2020","Imports","Spain",304,321876,2379705
2020,"April 2020","Imports","Slovakia",304,1276,5717
2020,"July 2020","Imports","Slovakia",304,13938,80131
2020,"July 2020","Imports","Netherlands",304,574926,4142334
2020,"November 2020","Imports","Switzerland",304,71767,744683
2020,"June 2020","Imports","Slovenia",304,30,250
2020,"September 2020","Imports","",304,540,216
2020,"August 2020","Exports","India",304,82000,161642
2020,"September 2020","Imports","United States of America",304,289924,2663197
2020,"April 2020","Imports","Netherlands",304,518361,3480727
2020,"August 2020","Imports","Netherlands",304,563607,4114262
2020,"September 2020","Imports","Spain",304,192882,1478919
2020,"September 2020","Exports","India",304,392000,672912
2020,"November 2020","Imports","United States of America",304,450282,2644116
2020,"October 2020","Imports","United States of America",304,521345,4285866
2020,"May 2020","Imports","Spain",304,296698,1960136
2020,"December 2020","Imports","",304,2804,17344
2020,"October 2020","Exports","India",304,1232000,2167319
2020,"October 2020","Imports","Netherlands",304,538026,3780068
2020,"October 2020","Exports","New Zealand",304,15280,57341
2020,"June 2020","Imports","Switzerland",304,49375,503119
2020,"December 2020","Imports","Slovakia",304,48763,247761
2020,"September 2020","Imports","Norway",304,49396,394469
2020,"October 2020","Imports","Norway",304,31375,320929
2020,"November 2020","Imports","Norway",304,49020,418711
2020,"October 2020","Imports","Slovakia",304,9088,44149
2020,"October 2020","Imports","Spain",304,382446,2627339
2020,"December 2020","Imports","Switzerland",304,69505,727759
2020,"January 2020","Imports","United Kingdom",304,1029736,5936722
2020,"December 2020","Imports","Portugal",304,945,4486
2020,"December 2020","Imports","United States of America",304,922379,5468946
2020,"November 2020","Imports","Slovakia",304,21385,73754
2020,"June 2020","Imports","Sweden",304,26000,160654
2020,"April 2020","Imports","Sweden",304,23000,64465
2020,"August 2020","Imports","Sweden",304,22000,65285
2020,"October 2020","Imports","Sweden",304,44000,256299
2020,"September 2020","Imports","United Kingdom",304,1383493,8276447
2020,"March 2020","Imports","Switzerland",304,54580,597790
2020,"May 2020","Imports","United Kingdom",304,1933076,12726960
2020,"August 2020","Imports","Spain",304,174101,1340517
2020,"November 2020","Imports","Spain",304,327043,1916178
2020,"March 2020","Imports","Spain",304,312517,2120926
2020,"December 2020","Imports","Spain",304,198554,1112787
2020,"December 2020","Exports","United Kingdom",304,76449,255940
2020,"December 2020","Imports","United Kingdom",304,405167,2933311
2020,"November 2020","Exports","India",304,582000,1070688
2020,"December 2020","Exports","India",304,944000,1813280
2020,"November 2020","Imports","Netherlands",304,518010,3710641
2020,"December 2020","Imports","Netherlands",304,402140,2534669
2020,"December 2020","Imports","Slovenia",304,55,258
2020,"June 2020","Imports","Serbia",304,1500,14211
2020,"September 2020","Imports","Slovenia",304,21,98
2010,"July 2010","Imports","Algeria",305,460,1455
2010,"July 2010","Imports","Australia",305,0,3899
2010,"January 2010","Imports","Armenia",305,16960,35156
2010,"March 2010","Imports","Armenia",305,1258,13251
2010,"April 2010","Imports","Armenia",305,3303,25847
2010,"April 2010","Exports","Armenia",305,123,732
2010,"May 2010","Exports","Armenia",305,80,480
2010,"June 2010","Imports","Armenia",305,4430,26580
2010,"June 2010","Exports","Armenia",305,130,765
2010,"July 2010","Exports","Armenia",305,40,228
2010,"August 2010","Exports","Armenia",305,100,585
2010,"September 2010","Imports","Armenia",305,830,7394
2010,"September 2010","Exports","Armenia",305,110,690
2010,"October 2010","Imports","Armenia",305,1580,13391
2010,"October 2010","Exports","Armenia",305,140,798
2010,"November 2010","Imports","Armenia",305,16562,37672
2010,"November 2010","Exports","Armenia",305,200,1140
2010,"December 2010","Imports","Armenia",305,3172,33907
2010,"December 2010","Exports","Armenia",305,260,1482
2010,"January 2010","Imports","EU-28",305,502442,2792947
2010,"January 2010","Exports","EU-28",305,275,3642
2010,"February 2010","Imports","EU-28",305,148850,873402
2010,"February 2010","Exports","EU-28",305,462,13245
2010,"March 2010","Imports","EU-28",305,70500,454204
2010,"March 2010","Exports","EU-28",305,6344,157332
2010,"April 2010","Imports","EU-28",305,104600,589098
2010,"April 2010","Exports","EU-28",305,4224,25821
2010,"May 2010","Imports","EU-28",305,378054,1934227
2010,"May 2010","Exports","EU-28",305,3316,47578
2010,"June 2010","Imports","EU-28",305,227578,1212418
2010,"June 2010","Exports","EU-28",305,6467,184836
2010,"July 2010","Imports","EU-28",305,164500,901248
2010,"July 2010","Exports","EU-28",305,476,5771
2010,"August 2010","Imports","EU-28",305,346559,1849644
2010,"August 2010","Exports","EU-28",305,743,10218
2010,"September 2010","Imports","EU-28",305,377380,2118982
2010,"September 2010","Exports","EU-28",305,771,20224
2010,"October 2010","Imports","EU-28",305,213949,1365232
2010,"October 2010","Exports","EU-28",305,833,12600
2010,"November 2010","Imports","EU-28",305,108077,720326
2010,"November 2010","Exports","EU-28",305,2053,34141
2010,"December 2010","Imports","EU-28",305,60000,295890
2010,"December 2010","Exports","EU-28",305,3655,54115
2010,"February 2010","Imports","Canada",305,1392,3662
2010,"March 2010","Imports","Canada",305,147,7401
2010,"August 2010","Imports","Canada",305,658,10216
2010,"January 2010","Imports","China",305,15320,59927
2010,"February 2010","Imports","China",305,7685,30061
2010,"March 2010","Imports","China",305,31360,122672
2010,"April 2010","Imports","China",305,55801,117016
2010,"April 2010","Exports","China",305,17550,151720
2010,"May 2010","Imports","China",305,114380,159091
2010,"May 2010","Exports","China",305,18000,155720
2010,"June 2010","Imports","China",305,48000,66757
2010,"June 2010","Exports","China",305,22968,238686
2010,"July 2010","Imports","China",305,66,749
2010,"July 2010","Exports","China",305,5004,86069
2010,"August 2010","Exports","China",305,36000,237820
2010,"September 2010","Imports","China",305,7436,29087
2010,"September 2010","Exports","China",305,25004,201040
2010,"October 2010","Exports","China",305,54000,366306
2010,"November 2010","Exports","China",305,5004,75060
2010,"December 2010","Imports","China",305,16606,109716
2010,"December 2010","Exports","China",305,54000,371094
2010,"January 2010","Imports","Denmark",305,17000,86518
2010,"March 2010","Imports","Denmark",305,10500,73291
2010,"February 2010","Exports","Finland",305,400,4762
2010,"March 2010","Exports","Finland",305,700,9800
2010,"June 2010","Exports","Finland",305,500,5664
2010,"September 2010","Exports","Finland",305,600,7670
2010,"October 2010","Exports","Finland",305,900,12618
2010,"November 2010","Exports","Finland",305,1800,27430
2010,"December 2010","Exports","Finland",305,3600,54117
2010,"February 2010","Exports","France",305,100,8484
2010,"March 2010","Exports","France",305,1600,14028
2010,"February 2010","Imports","Georgia",305,216,2809
2010,"March 2010","Imports","Georgia",305,436,5190
2010,"April 2010","Imports","Georgia",305,14502,45960
2010,"May 2010","Imports","Georgia",305,18060,36050
2010,"June 2010","Imports","Georgia",305,91374,186014
2010,"July 2010","Imports","Georgia",305,32188,65530
2010,"August 2010","Imports","Georgia",305,2,12
2010,"November 2010","Imports","Georgia",305,126,1974
2010,"December 2010","Imports","Georgia",305,664,5781
2010,"January 2010","Imports","Germany",305,22891,144188
2010,"October 2010","Imports","Germany",305,45000,337425
2010,"November 2010","Imports","Germany",305,2077,14179
2010,"October 2010","Imports","Jordan",305,80,420
2010,"March 2010","Imports","Jordan",305,327,785
2010,"September 2010","Imports","Japan",305,116038,1184128
2010,"October 2010","Imports","Japan",305,101304,916032
2010,"December 2010","Imports","Japan",305,5520,67548
2010,"February 2010","Imports","Rep. of Moldova",305,3459,38466
2010,"March 2010","Imports","Rep. of Moldova",305,6654,59858
2010,"May 2010","Imports","Japan",305,3765,60415
2010,"June 2010","Imports","Japan",305,7506,100768
2010,"May 2010","Exports","Thailand",305,64950,329487
2010,"June 2010","Exports","Thailand",305,101910,438905
2010,"May 2010","Imports","Rep. of Moldova",305,1320,18737
2010,"March 2010","Imports","Ukraine",305,23797,71646
2010,"November 2010","Imports","Japan",305,253841,2459144
2010,"June 2010","Imports","Rep. of Moldova",305,19387,104479
2010,"August 2010","Imports","Japan",305,208653,2138727
2010,"July 2010","Imports","Japan",305,4945,93972
2010,"April 2010","Imports","Japan",305,17809,304219
2010,"February 2010","Exports","Ukraine",305,34,165
2010,"February 2010","Imports","Ukraine",305,19390,68508
2010,"July 2010","Imports","Rep. of Moldova",305,2298,26651
2010,"February 2010","Imports","Sweden",305,28300,142070
2010,"March 2010","Imports","Portugal",305,60000,380919
2010,"December 2010","Imports","Ukraine",305,33190,132633
2010,"January 2010","Imports","Spain",305,121400,554796
2010,"March 2010","Imports","Kazakhstan",305,40930,409704
2010,"June 2010","Imports","Jordan",305,129,776
2010,"June 2010","Imports","Kazakhstan",305,29584,349239
2010,"June 2010","Exports","Kazakhstan",305,559503,666578
2010,"March 2010","Exports","Spain",305,4000,133507
2010,"January 2010","Imports","Rep. of Moldova",305,922,13422
2010,"May 2010","Exports","Kazakhstan",305,810160,1249044
2010,"May 2010","Imports","Kazakhstan",305,14527,110193
2010,"August 2010","Exports","Spain",305,200,3081
2010,"August 2010","Imports","Spain",305,20500,99090
2010,"September 2010","Imports","Spain",305,57200,277844
2010,"March 2010","Exports","Kazakhstan",305,57504,67507
2010,"November 2010","Exports","Spain",305,300,6718
2010,"September 2010","Imports","Sweden",305,72000,401852
2010,"February 2010","Imports","Portugal",305,120600,731326
2010,"August 2010","Imports","Sweden",305,19400,107946
2010,"January 2010","Imports","Sweden",305,89000,483304
2010,"September 2010","Imports","United Kingdom",305,52200,232572
2010,"October 2010","Imports","United Kingdom",305,20500,94625
2010,"April 2010","Exports","Kazakhstan",305,143728,281238
2010,"July 2010","Imports","Sweden",305,40500,258618
2010,"January 2010","Imports","Thailand",305,30858,113193
